inchi	smiles
InChI=1S/C7H8O2/c1-7-3-2-4(7)9-5(3)6(7)8/h3-5H,2H2,1H3	CC12C3CC1C(O3)C2=O
InChI=1S/C7H9NO/c1-7-4-2-5(6(7)9)8(7)3-4/h4-5H,2-3H2,1H3	CC12C3CN1C(C3)C2=O
InChI=1S/C7H9NO/c1-7-5-3-8(7)2-4(5)6(7)9/h4-5H,2-3H2,1H3	CC12C3CN1CC3C2=O
InChI=1S/C6H7NO2/c8-5-2-1-3-6(5,9)4(2)7-3/h2-4,7,9H,1H2	OC12C3CC(C1N3)C2=O
InChI=1S/C6H6O3/c7-4-2-1-3-6(4,8)5(2)9-3/h2-3,5,8H,1H2	OC12C3CC(C1O3)C2=O
InChI=1S/C7H8O2/c8-6-4-1-3-2-5(4)7(3,6)9/h3-5,9H,1-2H2	OC12C3CC1C(C3)C2=O
InChI=1S/C6H6O3/c7-5-4-2-1-3(9-4)6(2,5)8/h2-4,8H,1H2	OC12C3CC1C(O3)C2=O
InChI=1S/C7H9NO/c1-7-5-2-8(7)6(7)4(5)3-9/h3-6H,2H2,1H3	CC12C3C(C=O)C1CN23
InChI=1S/C8H10O/c1-8-5-2-6(8)7(8)4(5)3-9/h3-7H,2H2,1H3	CC12C3CC1C(C=O)C23
InChI=1S/C7H9NO/c1-7-4-2-6(7)8(7)5(4)3-9/h3-6H,2H2,1H3	CC12C3CC1C(C=O)N23
InChI=1S/C7H9NO/c1-7-4-2-5(7)8(3-9)6(4)7/h3-6H,2H2,1H3	CC12C3CC1N(C=O)C23
InChI=1S/C7H9NO/c1-7-4-2-8(7)5(3-9)6(4)7/h3-6H,2H2,1H3	CC12C3CN1C(C=O)C23
InChI=1S/C7H8O2/c1-7-4-3(2-8)5(7)9-6(4)7/h2-6H,1H3	CC12C3OC1C(C=O)C23
InChI=1S/C7H8O2/c8-2-3-4-1-5-6(3)7(4,5)9/h2-6,9H,1H2	OC12C3CC1C(C=O)C23
InChI=1S/C6H7NO2/c8-2-7-4-1-3-5(7)6(3,4)9/h2-5,9H,1H2	OC12C3CC1N(C=O)C23
InChI=1S/C6H6O3/c7-1-2-3-5-6(3,8)4(2)9-5/h1-5,8H	OC12C3OC1C(C=O)C23
InChI=1S/C9H12/c1-8-5-4-6(8)9(2-3-9)7(5)8/h5-7H,2-4H2,1H3	CC12C3CC1C1(CC1)C23
InChI=1S/C8H11N/c1-7-5-4-6(7)9(7)8(5)2-3-8/h5-6H,2-4H2,1H3	CC12C3CC1C1(CC1)N23
InChI=1S/C8H10O/c1-7-4-2-5(7)8(3-9-8)6(4)7/h4-6H,2-3H2,1H3	CC12C3CC1C1(CO1)C23
InChI=1S/C8H11N/c1-7-5-4-9(7)8(2-3-8)6(5)7/h5-6H,2-4H2,1H3	CC12C3CN1C1(CC1)C23
InChI=1S/C8H11N/c1-7-5-4-9(7)6(7)8(5)2-3-8/h5-6H,2-4H2,1H3	CC12C3N1CC2C31CC1
InChI=1S/C7H10N2/c1-6-4-2-9(6)5(6)7(4)3-8-7/h4-5,8H,2-3H2,1H3	CC12C3N1CC2C31CN1
InChI=1S/C7H9NO/c1-6-4-2-8(6)5(6)7(4)3-9-7/h4-5H,2-3H2,1H3	CC12C3N1CC2C31CO1
InChI=1S/C8H10O/c1-7-4-5(7)9-6(7)8(4)2-3-8/h4-6H,2-3H2,1H3	CC12C3OC1C1(CC1)C23
InChI=1S/C7H9NO/c1-6-3-4(6)9-5(6)7(3)2-8-7/h3-5,8H,2H2,1H3	CC12C3OC1C1(CN1)C23
InChI=1S/C7H8O2/c1-6-3-4(6)9-5(6)7(3)2-8-7/h3-5H,2H2,1H3	CC12C3OC1C1(CO1)C23
InChI=1S/C8H10O/c9-8-4-3-5(8)7(1-2-7)6(4)8/h4-6,9H,1-3H2	OC12C3CC1C1(CC1)C23
InChI=1S/C7H9NO/c9-7-3-1-4(7)6(2-8-6)5(3)7/h3-5,8-9H,1-2H2	OC12C3CC1C1(CN1)C23
InChI=1S/C7H8O2/c8-7-3-1-4(7)6(2-9-6)5(3)7/h3-5,8H,1-2H2	OC12C3CC1C1(CO1)C23
InChI=1S/C6H8N2O/c9-6-2-3(6)8-4(6)5(2)1-7-5/h2-4,7-9H,1H2	OC12C3NC1C1(CN1)C23
InChI=1S/C6H7NO2/c8-6-2-3(6)7-4(6)5(2)1-9-5/h2-4,7-8H,1H2	OC12C3NC1C1(CO1)C23
InChI=1S/C7H8O2/c8-7-3-4(7)9-5(7)6(3)1-2-6/h3-5,8H,1-2H2	OC12C3OC1C1(CC1)C23
InChI=1S/C6H7NO2/c8-6-2-3(6)9-4(6)5(2)1-7-5/h2-4,7-8H,1H2	OC12C3OC1C1(CN1)C23
InChI=1S/C6H6O3/c7-6-2-3(6)9-4(6)5(2)1-8-5/h2-4,7H,1H2	OC12C3OC1C1(CO1)C23
InChI=1S/C9H12/c1-9-5-3-7(9)8-4(5)2-6(8)9/h4-8H,2-3H2,1H3	CC12C3CC1C1C3CC21
InChI=1S/C8H10O/c1-8-3-2-4(8)6-5(3)7(8)9-6/h3-7H,2H2,1H3	CC12C3CC1C1C3OC21
InChI=1S/C8H11N/c1-8-4-2-6(8)9-5(4)3-7(8)9/h4-7H,2-3H2,1H3	CC12C3CC1N1C3CC21
InChI=1S/C8H10O/c1-8-4-2-3-5(4)7(8)9-6(3)8/h3-7H,2H2,1H3	CC12C3CC4C3C1OC24
InChI=1S/C7H9NO/c1-7-3-2-8(7)4-5(3)9-6(4)7/h3-6H,2H2,1H3	CC12C3CN1C1C3OC21
InChI=1S/C7H9NO/c1-7-5-3-2-8(7)4(3)6(7)9-5/h3-6H,2H2,1H3	CC12C3OC1C1C3CN21
InChI=1S/C7H8O2/c1-7-4-2-3(8-4)6(7)9-5(2)7/h2-6H,1H3	CC12C3OC1C1C3OC21
InChI=1S/C8H10O/c9-8-4-2-6(8)7-3(4)1-5(7)8/h3-7,9H,1-2H2	OC12C3CC1C1C3CC21
InChI=1S/C7H8O2/c8-7-2-1-3(7)5-4(2)6(7)9-5/h2-6,8H,1H2	OC12C3CC1C1C3OC21
InChI=1S/C7H9NO/c9-7-3-1-5(7)8-4(3)2-6(7)8/h3-6,9H,1-2H2	OC12C3CC1N1C3CC21
InChI=1S/C7H9NO/c9-7-3-1-5(7)8-2-4(7)6(3)8/h3-6,9H,1-2H2	OC12C3CC1N1CC2C31
InChI=1S/C7H8O2/c8-7-3-1-2-4(3)6(7)9-5(2)7/h2-6,8H,1H2	OC12C3CC4C3C1OC24
InChI=1S/C6H7NO2/c8-6-3-1-2(4(6)7-3)9-5(1)6/h1-5,7-8H	OC12C3NC1C1C3OC21
InChI=1S/C6H6O3/c7-6-3-1-2(8-3)5(6)9-4(1)6/h1-5,7H	OC12C3OC1C1C3OC21
InChI=1S/C9H12/c1-9-6-3-7(9)5-2-4(6)8(5)9/h4-8H,2-3H2,1H3	CC12C3CC1C1CC3C21
InChI=1S/C8H11N/c1-8-4-2-5(8)7-3-6(4)9(7)8/h4-7H,2-3H2,1H3	CC12C3CC1C1CC3N21
InChI=1S/C8H10O/c1-8-3-2-4(8)7-5(8)6(3)9-7/h3-7H,2H2,1H3	CC12C3CC1C1OC3C21
InChI=1S/C8H11N/c1-8-5-2-6(8)9-3-4(5)7(8)9/h4-7H,2-3H2,1H3	CC12C3CC1N1CC3C21
InChI=1S/C7H10N2/c1-7-5-3-9(7)4-2-8(5)6(4)7/h4-6H,2-3H2,1H3	CC12C3CN1C1CN3C21
InChI=1S/C8H10O/c1-8-5-3-2-4(5)7(8)9-6(3)8/h3-7H,2H2,1H3	CC12C3OC1C1CC3C21
InChI=1S/C7H9NO/c1-7-5-3-2-4(8(3)7)6(7)9-5/h3-6H,2H2,1H3	CC12C3OC1C1CC3N21
InChI=1S/C7H8O2/c1-7-2-3-5(7)9-6(7)4(2)8-3/h2-6H,1H3	CC12C3OC1C1OC3C21
InChI=1S/C8H10O/c9-8-5-2-6(8)4-1-3(5)7(4)8/h3-7,9H,1-2H2	OC12C3CC1C1CC3C21
InChI=1S/C7H8O2/c8-7-2-1-3(7)6-4(7)5(2)9-6/h2-6,8H,1H2	OC12C3CC1C1OC3C21
InChI=1S/C7H9NO/c9-7-4-1-5(7)8-2-3(4)6(7)8/h3-6,9H,1-2H2	OC12C3CC1N1CC3C21
InChI=1S/C6H7NO2/c8-6-1-2-4(6)7-5(6)3(1)9-2/h1-5,7-8H	OC12C3NC1C1OC3C21
InChI=1S/C7H8O2/c8-7-4-2-1-3(4)6(7)9-5(2)7/h2-6,8H,1H2	OC12C3OC1C1CC3C21
InChI=1S/C6H7NO2/c8-6-1-2-4(6)9-5(6)3(1)7-2/h1-5,7-8H	OC12C3OC1C1NC3C21
InChI=1S/C6H6O3/c7-6-1-2-4(6)9-5(6)3(1)8-2/h1-5,7H	OC12C3OC1C1OC3C21
InChI=1S/C9H12/c1-8-5-4-6(8)7(5)9(8)2-3-9/h5-7H,2-4H2,1H3	CC12C3CC1C3C21CC1
InChI=1S/C8H11N/c1-7-4-2-5(7)6(4)8(7)3-9-8/h4-6,9H,2-3H2,1H3	CC12C3CC1C3C21CN1
InChI=1S/C8H10O/c1-7-4-2-5(7)6(4)8(7)3-9-8/h4-6H,2-3H2,1H3	CC12C3CC1C3C21CO1
InChI=1S/C8H11N/c1-7-5-4-6(7)9(5)8(7)2-3-8/h5-6H,2-4H2,1H3	CC12C3CC1N3C21CC1
InChI=1S/C8H11N/c1-7-5-4-9(7)6(5)8(7)2-3-8/h5-6H,2-4H2,1H3	CC12C3CN1C3C21CC1
InChI=1S/C7H10N2/c1-6-4-2-9(6)5(4)7(6)3-8-7/h4-5,8H,2-3H2,1H3	CC12C3CN1C3C21CN1
InChI=1S/C7H9NO/c1-6-4-2-8(6)5(4)7(6)3-9-7/h4-5H,2-3H2,1H3	CC12C3CN1C3C21CO1
InChI=1S/C8H10O/c1-7-5-4(6(7)9-5)8(7)2-3-8/h4-6H,2-3H2,1H3	CC12C3OC1C3C21CC1
InChI=1S/C7H9NO/c1-6-4-3(5(6)9-4)7(6)2-8-7/h3-5,8H,2H2,1H3	CC12C3OC1C3C21NC1
InChI=1S/C7H8O2/c1-6-4-3(5(6)9-4)7(6)2-8-7/h3-5H,2H2,1H3	CC12C3OC1C3C21OC1
InChI=1S/C8H10O/c9-8-4-3-5(8)6(4)7(8)1-2-7/h4-6,9H,1-3H2	OC12C3CC1C3C21CC1
InChI=1S/C7H9NO/c9-7-3-1-4(7)5(3)6(7)2-8-6/h3-5,8-9H,1-2H2	OC12C3CC1C3C21CN1
InChI=1S/C7H8O2/c8-7-3-1-4(7)5(3)6(7)2-9-6/h3-5,8H,1-2H2	OC12C3CC1C3C21CO1
InChI=1S/C7H9NO/c9-7-4-3-5(7)8(4)6(7)1-2-6/h4-5,9H,1-3H2	OC12C3CC1N3C21CC1
InChI=1S/C6H8N2O/c9-6-3-2(4(6)8-3)5(6)1-7-5/h2-4,7-9H,1H2	OC12C3NC1C3C21NC1
InChI=1S/C6H7NO2/c8-6-3-2(4(6)7-3)5(6)1-9-5/h2-4,7-8H,1H2	OC12C3NC1C3C21CO1
InChI=1S/C7H8O2/c8-7-4-3(5(7)9-4)6(7)1-2-6/h3-5,8H,1-2H2	OC12C3OC1C3C21CC1
InChI=1S/C6H7NO2/c8-6-3-2(4(6)9-3)5(6)1-7-5/h2-4,7-8H,1H2	OC12C3OC1C3C21NC1
InChI=1S/C6H6O3/c7-6-3-2(4(6)9-3)5(6)1-8-5/h2-4,7H,1H2	OC12C3OC1C3C21OC1
InChI=1S/C9H10/c1-3-5-8-6-4-7(8)9(5,6)2/h1,5-8H,4H2,2H3	CC12C3CC1C3C2C#C
InChI=1S/C8H9N/c1-8-4-2-5(8)7(4)6(8)3-9/h4-7H,2H2,1H3	CC12C3CC1C3C2C#N
InChI=1S/C8H9N/c1-3-5-8(2)6-4-7(8)9(5)6/h1,5-7H,4H2,2H3	CC12C3CC1N3C2C#C
InChI=1S/C7H8N2/c1-7-4-2-5(7)9(4)6(7)3-8/h4-6H,2H2,1H3	CC12C3CC1N3C2C#N
InChI=1S/C8H9N/c1-3-5-7-6-4-9(7)8(5,6)2/h1,5-7H,4H2,2H3	CC12C3CN1C3C2C#C
InChI=1S/C7H8N2/c1-7-4(2-8)6-5(7)3-9(6)7/h4-6H,3H2,1H3	CC12C3CN1C3C2C#N
InChI=1S/C8H8O/c1-3-4-5-6-8(4,2)7(5)9-6/h1,4-7H,2H3	CC12C3OC1C3C2C#C
InChI=1S/C7H7NO/c1-7-3(2-8)4-5(7)9-6(4)7/h3-6H,1H3	CC12C3OC1C3C2C#N
InChI=1S/C6H7N3/c7-2-5-6(8)3-1-4(6)9(3)5/h3-5H,1,8H2	NC12C3CC1N3C2C#N
InChI=1S/C6H7N3/c7-1-2-3-4-6(2,8)5(3)9-4/h2-5,9H,8H2	NC12C3NC1C3C2C#N
InChI=1S/C6H6N2O/c7-1-2-3-4-6(2,8)5(3)9-4/h2-5H,8H2	NC12C3OC1C3C2C#N
InChI=1S/C8H8O/c1-2-4-7-5-3-6(7)8(4,5)9/h1,4-7,9H,3H2	OC12C3CC1C3C2C#C
InChI=1S/C7H7NO/c8-2-5-6-3-1-4(6)7(3,5)9/h3-6,9H,1H2	OC12C3CC1C3C2C#N
InChI=1S/C7H7NO/c1-2-4-7(9)5-3-6(7)8(4)5/h1,4-6,9H,3H2	OC12C3CC1N3C2C#C
InChI=1S/C6H6N2O/c7-2-5-6(9)3-1-4(6)8(3)5/h3-5,9H,1H2	OC12C3CC1N3C2C#N
InChI=1S/C7H7NO/c1-2-3-4-5-7(3,9)6(4)8-5/h1,3-6,8-9H	OC12C3NC1C3C2C#C
InChI=1S/C6H6N2O/c7-1-2-3-4-6(2,9)5(3)8-4/h2-5,8-9H	OC12C3NC1C3C2C#N
InChI=1S/C7H6O2/c1-2-3-4-5-7(3,8)6(4)9-5/h1,3-6,8H	OC12C3OC1C3C2C#C
InChI=1S/C6H5NO2/c7-1-2-3-4-6(2,8)5(3)9-4/h2-5,8H	OC12C3OC1C3C2C#N
InChI=1S/C8H10O/c1-8-4-2-5(8)7(4)6(8)3-9/h3-7H,2H2,1H3	CC12C3CC1C3C2C=O
InChI=1S/C7H9NO/c1-7-4-2-5(7)6(4)8(7)3-9/h3-6H,2H2,1H3	CC12C3CC1C3N2C=O
InChI=1S/C7H9NO/c1-7-4-2-5(7)8(4)6(7)3-9/h3-6H,2H2,1H3	CC12C3CC1N3C2C=O
InChI=1S/C7H9NO/c1-7-4-2-8(7)6(4)5(7)3-9/h3-6H,2H2,1H3	CC12C3CN1C3C2C=O
InChI=1S/C6H8N2O/c1-6-4-3(5(6)7-4)8(6)2-9/h2-5,7H,1H3	CC12C3NC1C3N2C=O
InChI=1S/C7H8O2/c1-7-3(2-8)4-5(7)9-6(4)7/h2-6H,1H3	CC12C3OC1C3C2C=O
InChI=1S/C6H7NO2/c1-6-4-3(5(6)9-4)7(6)2-8/h2-5H,1H3	CC12C3OC1C3N2C=O
InChI=1S/C7H8O2/c8-2-5-6-3-1-4(6)7(3,5)9/h2-6,9H,1H2	OC12C3CC1C3C2C=O
InChI=1S/C6H7NO2/c8-2-5-6(9)3-1-4(6)7(3)5/h2-5,9H,1H2	OC12C3CC1N3C2C=O
InChI=1S/C6H7NO2/c8-1-2-3-4-6(2,9)5(3)7-4/h1-5,7,9H	OC12C3NC1C3C2C=O
InChI=1S/C8H10O/c1-8-5-3-6(8)4(5)2-7(8)9/h4-6H,2-3H2,1H3	CC12C3CC1C3CC2=O
InChI=1S/C7H9NO/c1-7-3-2-4(7)5(3)8-6(7)9/h3-5H,2H2,1H3,(H,8,9)	CC12C3CC1C3NC2=O
InChI=1S/C7H9NO/c1-7-3-2-4(7)5(3)9-6(7)8/h3-5,8H,2H2,1H3	CC12C3CC1C3OC2=N
InChI=1S/C7H8O2/c1-7-3-2-4(7)5(3)9-6(7)8/h3-5H,2H2,1H3	CC12C3CC1C3OC2=O
InChI=1S/C7H9NO/c1-7-4-2-5(7)8(4)3-6(7)9/h4-5H,2-3H2,1H3	CC12C3CC1N3CC2=O
InChI=1S/C7H9NO/c1-7-4-3-8(7)5(4)2-6(7)9/h4-5H,2-3H2,1H3	CC12C3CN1C3CC2=O
InChI=1S/C6H8N2O/c1-6-3-2(4(6)8-3)7-5(6)9/h2-4,8H,1H3,(H,7,9)	CC12C3NC1C3NC2=O
InChI=1S/C6H8N2O/c1-6-3-2(4(6)8-3)9-5(6)7/h2-4,7-8H,1H3	CC12C3NC1C3OC2=N
InChI=1S/C6H7NO2/c1-6-3-2(4(6)7-3)9-5(6)8/h2-4,7H,1H3	CC12C3NC1C3OC2=O
InChI=1S/C7H8O2/c1-7-4(8)2-3-5(7)9-6(3)7/h3,5-6H,2H2,1H3	CC12C3OC1C3CC2=O
InChI=1S/C6H7NO2/c1-6-3-2(4(6)9-3)7-5(6)8/h2-4H,1H3,(H,7,8)	CC12C3OC1C3NC2=O
InChI=1S/C6H7NO2/c1-6-3-2(4(6)9-3)8-5(6)7/h2-4,7H,1H3	CC12C3OC1C3OC2=N
InChI=1S/C6H6O3/c1-6-3-2(4(6)9-3)8-5(6)7/h2-4H,1H3	CC12C3OC1C3OC2=O
InChI=1S/C6H7NO2/c7-6-2-1-3(6)4(2)9-5(6)8/h2-4H,1,7H2	NC12C3CC1C3OC2=O
InChI=1S/C5H7N3O/c6-5-2-1(3(5)8-2)7-4(5)9/h1-3,8H,6H2,(H,7,9)	NC12C3NC1C3NC2=O
InChI=1S/C5H7N3O/c6-4-5(7)2-1(9-4)3(5)8-2/h1-3,6,8H,7H2	NC12C3NC1C3OC2=N
InChI=1S/C5H6N2O2/c6-5-2-1(3(5)7-2)9-4(5)8/h1-3,7H,6H2	NC12C3NC1C3OC2=O
InChI=1S/C5H6N2O2/c6-5-2-1(3(5)9-2)7-4(5)8/h1-3H,6H2,(H,7,8)	NC12C3OC1C3NC2=O
InChI=1S/C5H6N2O2/c6-4-5(7)2-1(8-4)3(5)9-2/h1-3,6H,7H2	NC12C3OC1C3OC2=N
InChI=1S/C5H5NO3/c6-5-2-1(3(5)9-2)8-4(5)7/h1-3H,6H2	NC12C3OC1C3OC2=O
InChI=1S/C7H8O2/c8-6-1-3-4-2-5(3)7(4,6)9/h3-5,9H,1-2H2	OC12C3CC1C3CC2=O
InChI=1S/C6H7NO2/c8-5-6(9)2-1-3(6)4(2)7-5/h2-4,9H,1H2,(H,7,8)	OC12C3CC1C3NC2=O
InChI=1S/C6H7NO2/c7-5-6(8)2-1-3(6)4(2)9-5/h2-4,7-8H,1H2	OC12C3CC1C3OC2=N
InChI=1S/C6H6O3/c7-5-6(8)2-1-3(6)4(2)9-5/h2-4,8H,1H2	OC12C3CC1C3OC2=O
InChI=1S/C6H7NO2/c8-5-2-7-3-1-4(7)6(3,5)9/h3-4,9H,1-2H2	OC12C3CC1N3CC2=O
InChI=1S/C6H7NO2/c8-3-1-2-4-6(3,9)5(2)7-4/h2,4-5,7,9H,1H2	OC12C3NC1C3CC2=O
InChI=1S/C5H6N2O2/c8-4-5(9)2-1(6-4)3(5)7-2/h1-3,7,9H,(H,6,8)	OC12C3NC1C3NC2=O
InChI=1S/C5H6N2O2/c6-4-5(8)2-1(9-4)3(5)7-2/h1-3,6-8H	OC12C3NC1C3OC2=N
InChI=1S/C5H5NO3/c7-4-5(8)2-1(9-4)3(5)6-2/h1-3,6,8H	OC12C3NC1C3OC2=O
InChI=1S/C6H6O3/c7-3-1-2-4-6(3,8)5(2)9-4/h2,4-5,8H,1H2	OC12C3OC1C3CC2=O
InChI=1S/C5H6N2O2/c6-4-5(8)2-1(7-4)3(5)9-2/h1-3,8H,(H2,6,7)	OC12C3OC1C3NC2=N
InChI=1S/C5H5NO3/c7-4-5(8)2-1(6-4)3(5)9-2/h1-3,8H,(H,6,7)	OC12C3OC1C3NC2=O
InChI=1S/C5H5NO3/c6-4-5(7)2-1(8-4)3(5)9-2/h1-3,6-7H	OC12C3OC1C3OC2=N
InChI=1S/C5H4O4/c6-4-5(7)2-1(8-4)3(5)9-2/h1-3,7H	OC12C3OC1C3OC2=O
InChI=1S/C9H12/c1-9-6-2-3-7(9)5-8(9)4-6/h2-3,6-8H,4-5H2,1H3	CC12C3CC1C=CC2C3
InChI=1S/C8H10O/c1-8-5-2-3-6(8)9-7(8)4-5/h2-3,5-7H,4H2,1H3	CC12C3CC1C=CC2O3
InChI=1S/C8H10O/c9-8-5-1-2-6(8)4-7(8)3-5/h1-2,5-7,9H,3-4H2	OC12C3CC1C=CC2C3
InChI=1S/C7H8O2/c8-7-4-1-2-5(7)9-6(7)3-4/h1-2,4-6,8H,3H2	OC12C3CC1C=CC2O3
InChI=1S/C9H12/c1-9-6-3-2-4-7(9)8(9)5-6/h2-3,6-8H,4-5H2,1H3	CC12C3CC1C=CCC23
InChI=1S/C7H9NO/c1-7-4-2-5(7)8-3-9-6(4)7/h3-6H,2H2,1H3	CC12C3CC1N=COC23
InChI=1S/C8H10O/c1-8-5-3-2-4-6(8)9-7(5)8/h2,4-7H,3H2,1H3	CC12C3CC=CC1OC23
InChI=1S/C8H10O/c9-8-5-2-1-3-6(8)7(8)4-5/h1-2,5-7,9H,3-4H2	OC12C3CC1C=CCC23
InChI=1S/C6H7NO2/c8-6-3-1-4(6)7-2-9-5(3)6/h2-5,8H,1H2	OC12C3CC1N=COC23
InChI=1S/C7H8O2/c8-7-4-2-1-3-5(7)9-6(4)7/h1,3-6,8H,2H2	OC12C3CC=CC1OC23
InChI=1S/C8H10O/c1-8-4-2-5(8)7(8)6(9)3-4/h4-5,7H,2-3H2,1H3	CC12C3CC1CC(=O)C23
InChI=1S/C7H9NO/c1-7-4-2-5(7)8(7)6(9)3-4/h4-5H,2-3H2,1H3	CC12C3CC1CC(=O)N23
InChI=1S/C7H9NO/c1-7-3-2-4(7)8-6(9)5(3)7/h3-5H,2H2,1H3,(H,8,9)	CC12C3CC1NC(=O)C23
InChI=1S/C6H8N2O/c1-6-3-2-4(6)8(6)5(9)7-3/h3-4H,2H2,1H3,(H,7,9)	CC12C3CC1NC(=O)N23
InChI=1S/C7H9NO/c1-7-3-2-4(7)9-6(8)5(3)7/h3-5,8H,2H2,1H3	CC12C3CC1OC(=N)C23
InChI=1S/C6H8N2O/c1-6-3-2-4(6)9-5(7)8(3)6/h3-4,7H,2H2,1H3	CC12C3CC1OC(=N)N23
InChI=1S/C7H8O2/c1-7-3-2-4(7)9-6(8)5(3)7/h3-5H,2H2,1H3	CC12C3CC1OC(=O)C23
InChI=1S/C6H7NO2/c1-6-3-2-4(6)9-5(8)7(3)6/h3-4H,2H2,1H3	CC12C3CC1OC(=O)N23
InChI=1S/C7H9NO/c1-7-4-2-8(7)3-5(9)6(4)7/h4,6H,2-3H2,1H3	CC12C3CN1CC(=O)C23
InChI=1S/C7H9NO/c1-7-4-2-5(9)6(7)8(7)3-4/h4,6H,2-3H2,1H3	CC12C3N1CC2CC3=O
InChI=1S/C6H8N2O/c1-6-3-2-8(6)4(6)5(9)7-3/h3-4H,2H2,1H3,(H,7,9)	CC12C3N1CC2NC3=O
InChI=1S/C6H8N2O/c1-6-3-2-8(6)4(6)5(7)9-3/h3-4,7H,2H2,1H3	CC12C3N1CC2OC3=N
InChI=1S/C6H7NO2/c1-6-3-2-7(6)4(6)5(8)9-3/h3-4H,2H2,1H3	CC12C3N1CC2OC3=O
InChI=1S/C7H8O2/c1-7-4-2-3(8)5(7)6(7)9-4/h4-6H,2H2,1H3	CC12C3OC1CC(=O)C23
InChI=1S/C7H8O2/c8-5-2-3-1-4-6(5)7(3,4)9/h3-4,6,9H,1-2H2	OC12C3CC1CC(=O)C23
InChI=1S/C6H7NO2/c8-5-4-2-1-3(7-5)6(2,4)9/h2-4,9H,1H2,(H,7,8)	OC12C3CC1NC(=O)C23
InChI=1S/C6H7NO2/c7-5-4-2-1-3(9-5)6(2,4)8/h2-4,7-8H,1H2	OC12C3CC1OC(=N)C23
InChI=1S/C6H6O3/c7-5-4-2-1-3(9-5)6(2,4)8/h2-4,8H,1H2	OC12C3CC1OC(=O)C23
InChI=1S/C6H7NO2/c8-2-1-3-6(9)4(2)5(6)7-3/h3-5,7,9H,1H2	OC12C3NC1CC(=O)C23
InChI=1S/C6H6O3/c7-2-1-3-6(8)4(2)5(6)9-3/h3-5,8H,1H2	OC12C3OC1CC(=O)C23
InChI=1S/C9H10/c1-3-9-5-6-4-7(9)8(6,9)2/h1,6-7H,4-5H2,2H3	CC12C3CC1CC23C#C
InChI=1S/C8H9N/c1-7-5-2-6(7)8(7,3-5)4-9/h5-6H,2-3H2,1H3	CC12C3CC1CC23C#N
InChI=1S/C7H8N2/c1-6-4-2-5(6)9-7(4,6)3-8/h4-5,9H,2H2,1H3	CC12C3CC1NC23C#N
InChI=1S/C8H8O/c1-3-8-5-4-6(9-8)7(5,8)2/h1,5-6H,4H2,2H3	CC12C3CC1OC23C#C
InChI=1S/C7H7NO/c1-6-4-2-5(6)9-7(4,6)3-8/h4-5H,2H2,1H3	CC12C3CC1OC23C#N
InChI=1S/C8H9N/c1-3-8-4-6-5-9(8)7(6,8)2/h1,6H,4-5H2,2H3	CC12C3CN1C2(C3)C#C
InChI=1S/C7H8N2/c1-6-5-2-7(6,4-8)9(6)3-5/h5H,2-3H2,1H3	CC12C3CN1C2(C3)C#N
InChI=1S/C8H9N/c1-3-8-5-9-4-6(8)7(8,9)2/h1,6H,4-5H2,2H3	CC12C3CN1CC23C#C
InChI=1S/C7H8N2/c1-6-5-2-9(6)4-7(5,6)3-8/h5H,2,4H2,1H3	CC12C3CN1CC23C#N
InChI=1S/C7H8N2/c1-6-4-2-7(6,3-8)5(6)9-4/h4-5,9H,2H2,1H3	CC12C3NC1CC23C#N
InChI=1S/C8H8O/c1-3-8-4-5-7(8,2)6(8)9-5/h1,5-6H,4H2,2H3	CC12C3OC1CC23C#C
InChI=1S/C7H7NO/c1-6-4-2-7(6,3-8)5(6)9-4/h4-5H,2H2,1H3	CC12C3OC1CC23C#N
InChI=1S/C6H7N3/c7-2-5-3-1-4(9-5)6(3,5)8/h3-4,9H,1,8H2	NC12C3CC1NC23C#N
InChI=1S/C6H6N2O/c7-2-5-3-1-4(9-5)6(3,5)8/h3-4H,1,8H2	NC12C3CC1OC23C#N
InChI=1S/C6H7N3/c7-2-5-1-3-6(5,8)4(5)9-3/h3-4,9H,1,8H2	NC12C3NC1CC23C#N
InChI=1S/C6H6N2O/c7-2-5-1-3-6(5,8)4(5)9-3/h3-4H,1,8H2	NC12C3OC1CC23C#N
InChI=1S/C8H8O/c1-2-7-4-5-3-6(7)8(5,7)9/h1,5-6,9H,3-4H2	OC12C3CC1CC23C#C
InChI=1S/C7H7NO/c8-3-6-2-4-1-5(6)7(4,6)9/h4-5,9H,1-2H2	OC12C3CC1CC23C#N
InChI=1S/C7H7NO/c1-2-6-4-3-5(8-6)7(4,6)9/h1,4-5,8-9H,3H2	OC12C3CC1NC23C#C
InChI=1S/C6H6N2O/c7-2-5-3-1-4(8-5)6(3,5)9/h3-4,8-9H,1H2	OC12C3CC1NC23C#N
InChI=1S/C7H6O2/c1-2-6-4-3-5(9-6)7(4,6)8/h1,4-5,8H,3H2	OC12C3CC1OC23C#C
InChI=1S/C6H5NO2/c7-2-5-3-1-4(9-5)6(3,5)8/h3-4,8H,1H2	OC12C3CC1OC23C#N
InChI=1S/C7H7NO/c1-2-6-3-4-7(6,9)5(6)8-4/h1,4-5,8-9H,3H2	OC12C3NC1CC23C#C
InChI=1S/C6H6N2O/c7-2-5-1-3-6(5,9)4(5)8-3/h3-4,8-9H,1H2	OC12C3NC1CC23C#N
